team_name,team_id,season,conference,conference_id,jersey,player,pos,yr,g,gs
Adelphi Panthers,3,2022,NE10,899,23,"Becker, Danielle",D,Fr,5,0
Adelphi Panthers,3,2022,NE10,899,21,"Beebe, Alexandra",D,Sr,21,21
Adelphi Panthers,3,2022,NE10,899,5,"Beier, Emily",ATT,Sr,21,21
Adelphi Panthers,3,2022,NE10,899,4,"Bifulco, Gianna",M,Sr,21,21
Adelphi Panthers,3,2022,NE10,899,12,"Birney, Kristen",ATT,Fr,5,0
Adelphi Panthers,3,2022,NE10,899,8,"Boulukos, Sophia",D,Fr,0,0
Adelphi Panthers,3,2022,NE10,899,3,"Broderick, Kailey",DM,Sr,20,20
Adelphi Panthers,3,2022,NE10,899,22,"Dugan, Casey",D,Sr,14,2
Adelphi Panthers,3,2022,NE10,899,24,"Flavin, Kasey",D,Sr,21,21
Adelphi Panthers,3,2022,NE10,899,11,"Giordano, Nicolette",M,Fr,6,0
Adelphi Panthers,3,2022,NE10,899,20,"Grant, Izzy",M,Sr,21,20
Adelphi Panthers,3,2022,NE10,899,18,"Heuser, Kerrin",M,Jr,21,20
Adelphi Panthers,3,2022,NE10,899,30,"Iavaroni, Jenna",D,So,2,0
Adelphi Panthers,3,2022,NE10,899,6,"Kallansrude, Kristina",M,Jr,21,21
Adelphi Panthers,3,2022,NE10,899,42,"Keener, Megan",ATT,Sr,8,1
Adelphi Panthers,3,2022,NE10,899,14,"Kolodinsky, Lillian",D,Sr,21,21
Adelphi Panthers,3,2022,NE10,899,25,"Lamonica, Kaylee",ATT,Jr,4,0
Adelphi Panthers,3,2022,NE10,899,9,"Lawson, Tamia",M,So,21,0
Adelphi Panthers,3,2022,NE10,899,17,"Lemanski, Emma",GK,Sr,21,21
Adelphi Panthers,3,2022,NE10,899,16,"Marchetta, Madison",GK,Fr,7,0
Adelphi Panthers,3,2022,NE10,899,10,"Marino, Danielle",M,Jr,4,3
Adelphi Panthers,3,2022,NE10,899,29,"McCabe, Christina",ATT,Sr,21,21
Adelphi Panthers,3,2022,NE10,899,27,"McGrath, Kelly-Ann",M,So,21,0
Adelphi Panthers,3,2022,NE10,899,2,"Mecca, Jamie",M,Jr,18,0
Adelphi Panthers,3,2022,NE10,899,15,"Miller, Lily",D,Jr,6,0
Adelphi Panthers,3,2022,NE10,899,26,"Pappas, Madison",M,So,4,0
Adelphi Panthers,3,2022,NE10,899,25,"Pickel, Meghan",M,Jr,9,0
Adelphi Panthers,3,2022,NE10,899,13,"Pugh, Samantha",D,Fr,8,0
Adelphi Panthers,3,2022,NE10,899,10,"Rafferty, Fiona",M,Jr,20,0
Adelphi Panthers,3,2022,NE10,899,20,"Schweitzer, Kristina",ATT,Sr,21,18
Adelphi Panthers,3,2022,NE10,899,32,"Turner, Alison",ATT,So,8,0
Adelphi Panthers,3,2022,NE10,899,1,"Zapparrata, Giovanna",ATT,Fr,9,0
Adelphi Panthers,3,2021,NE10,899,21,"Beebe, Alexandra",D,Jr,12,12
Adelphi Panthers,3,2021,NE10,899,4,"Bifulco, Gianna",M,Jr,12,12
Adelphi Panthers,3,2021,NE10,899,3,"Broderick, Kailey",DM,Sr,10,10
Adelphi Panthers,3,2021,NE10,899,11,"Catalanotti, Alessandra",M,Sr,0,0
Adelphi Panthers,3,2021,NE10,899,22,"Dugan, Casey",D,Sr,6,1
Adelphi Panthers,3,2021,NE10,899,7,"Ferrara, Christina",ATT,Sr,11,11
Adelphi Panthers,3,2021,NE10,899,19,"Fetherston, Molly",ATT,Sr,8,1
Adelphi Panthers,3,2021,NE10,899,1,"Flavin, Kerry Ann",D,Sr,13,13
Adelphi Panthers,3,2021,NE10,899,24,"Flavin, Kasey",D,Jr,9,3
Adelphi Panthers,3,2021,NE10,899,12,"Gillespie, Alyssa",M,Sr,11,11
Adelphi Panthers,3,2021,NE10,899,18,"Heuser, Kerrin",M,So,11,0
Adelphi Panthers,3,2021,NE10,899,30,"Iavaroni, Jenna",D,Fr,3,0
Adelphi Panthers,3,2021,NE10,899,16,"Johnson, Alison",ATT,Sr,11,11
Adelphi Panthers,3,2021,NE10,899,6,"Kallansrude, Kristina",M,So,13,13
Adelphi Panthers,3,2021,NE10,899,42,"Keener, Megan",ATT,Sr,4,0
Adelphi Panthers,3,2021,NE10,899,14,"Kolodinsky, Lillian",D,Jr,12,12
Adelphi Panthers,3,2021,NE10,899,25,"Lamonica, Kaylee",ATT,So,5,0
Adelphi Panthers,3,2021,NE10,899,9,"Lawson, Tamia",M,Fr,11,0
Adelphi Panthers,3,2021,NE10,899,17,"Lemanski, Emma",GK,Sr,12,12
Adelphi Panthers,3,2021,NE10,899,29,"McCabe, Christina",ATT,Jr,11,10
Adelphi Panthers,3,2021,NE10,899,27,"McGrath, Kelly-Ann",M,Fr,10,0
Adelphi Panthers,3,2021,NE10,899,2,"Mecca, Jamie",M,So,6,2
Adelphi Panthers,3,2021,NE10,899,15,"Miller, Lily",D,So,6,1
Adelphi Panthers,3,2021,NE10,899,26,"Pappas, Madison",M,Fr,0,0
Adelphi Panthers,3,2021,NE10,899,35,"Perry, Emily",GK,Sr,5,1
Adelphi Panthers,3,2021,NE10,899,8,"Pollock, Kole",ATT,Sr,13,13
Adelphi Panthers,3,2021,NE10,899,10,"Rafferty, Fiona",M,So,11,0
Adelphi Panthers,3,2021,NE10,899,13,"Reh, Riley",M,Jr,7,1
Adelphi Panthers,3,2021,NE10,899,23,"Riportella, Lena",ATT,Sr,0,0
Adelphi Panthers,3,2021,NE10,899,20,"Schweitzer, Kristina",ATT,Jr,8,3
Adelphi Panthers,3,2021,NE10,899,5,"Testa, Maeve",M,Sr,0,0
Adelphi Panthers,3,2021,NE10,899,28,"Trowbridge, Jamie",ATT,So,3,1
Adelphi Panthers,3,2021,NE10,899,32,"Turner, Alison",ATT,Fr,4,2
Adelphi Panthers,3,2020,NE10,899,21,"Beebe, Alexandra",,So,4,4
Adelphi Panthers,3,2020,NE10,899,4,"Bifulco, Gianna",,So,4,4
Adelphi Panthers,3,2020,NE10,899,3,"Broderick, Kailey",,Jr,3,3
Adelphi Panthers,3,2020,NE10,899,11,"Catalanotti, Alessandra",,Jr,0,0
Adelphi Panthers,3,2020,NE10,899,22,"Delli Pizzi, Maggie",,Sr,4,4
Adelphi Panthers,3,2020,NE10,899,7,"Ferrara, Christina",,Jr,4,4
Adelphi Panthers,3,2020,NE10,899,19,"Fetherston, Molly",,Jr,3,0
Adelphi Panthers,3,2020,NE10,899,24,"Flavin, Kasey",,So,3,0
Adelphi Panthers,3,2020,NE10,899,1,"Flavin, Kerry Ann",,Sr,4,4
Adelphi Panthers,3,2020,NE10,899,12,"Gillespie, Alyssa",,Sr,4,4
Adelphi Panthers,3,2020,NE10,899,16,"Johnson, Alison",,Sr,4,4
Adelphi Panthers,3,2020,NE10,899,6,"Kallansrude, Kristina",M,Fr,4,0
Adelphi Panthers,3,2020,NE10,899,42,"Keener, Megan",,Jr,0,0
Adelphi Panthers,3,2020,NE10,899,14,"Kolodinsky, Lillian",,So,1,1
Adelphi Panthers,3,2020,NE10,899,25,"Lamonica, Kaylee",ATT,Fr,1,0
Adelphi Panthers,3,2020,NE10,899,17,"Lemanski, Emma",,Jr,4,4
Adelphi Panthers,3,2020,NE10,899,9,"Lewis, Paige",,Sr,3,0
Adelphi Panthers,3,2020,NE10,899,29,"McCabe, Christina",,So,4,0
Adelphi Panthers,3,2020,NE10,899,2,"Mecca, Jamie",M,Fr,0,0
Adelphi Panthers,3,2020,NE10,899,15,"Miller, Lily",D,Fr,0,0
Adelphi Panthers,3,2020,NE10,899,35,"Perry, Emily",,Jr,0,0
Adelphi Panthers,3,2020,NE10,899,8,"Pollock, Kole",,Sr,4,4
Adelphi Panthers,3,2020,NE10,899,10,"Rafferty, Fiona",M,Fr,3,0
Adelphi Panthers,3,2020,NE10,899,13,"Reh, Riley",,So,4,4
Adelphi Panthers,3,2020,NE10,899,23,"Riportella, Lena",,Sr,4,4
Adelphi Panthers,3,2020,NE10,899,20,"Schweitzer, Kristina",,So,3,0
Adelphi Panthers,3,2020,NE10,899,5,"Testa, Maeve",,Jr,2,0
Adelphi Panthers,3,2020,NE10,899,28,"Trowbridge, Jamie",ATT,Fr,0,0
Adelphi Panthers,3,2019,NE10,899,6,"Abreu, Chelsea",,Sr,22,22
Adelphi Panthers,3,2019,NE10,899,21,"Beebe, Alexandra",,Fr,22,22
Adelphi Panthers,3,2019,NE10,899,4,"Bifulco, Gianna",,Fr,22,2
Adelphi Panthers,3,2019,NE10,899,3,"Broderick, Kailey",,So,20,20
Adelphi Panthers,3,2019,NE10,899,11,"Catalanotti, Alessandra",,So,6,0
Adelphi Panthers,3,2019,NE10,899,22,"Delli Pizzi, Maggie",,Jr,17,0
Adelphi Panthers,3,2019,NE10,899,36,"Epps, Tamar",,Sr,3,1
Adelphi Panthers,3,2019,NE10,899,7,"Ferrara, Christina",,So,22,22
Adelphi Panthers,3,2019,NE10,899,19,"Fetherston, Molly",,So,17,1
Adelphi Panthers,3,2019,NE10,899,1,"Flavin, Kerry Ann",,Jr,22,22
Adelphi Panthers,3,2019,NE10,899,24,"Flavin, Kasey",,Fr,4,0
Adelphi Panthers,3,2019,NE10,899,12,"Gillespie, Alyssa",,Jr,21,21
Adelphi Panthers,3,2019,NE10,899,16,"Johnson, Alison",,Jr,21,21
Adelphi Panthers,3,2019,NE10,899,42,"Keener, Megan",,So,4,0
Adelphi Panthers,3,2019,NE10,899,40,"Keogh, Jennifer",,Jr,3,0
Adelphi Panthers,3,2019,NE10,899,14,"Kolodinsky, Lillian",,Fr,8,2
Adelphi Panthers,3,2019,NE10,899,17,"Lemanski, Emma",,So,22,21
Adelphi Panthers,3,2019,NE10,899,9,"Lewis, Paige",,Jr,11,0
Adelphi Panthers,3,2019,NE10,899,29,"McCabe, Christina",,Fr,20,1
Adelphi Panthers,3,2019,NE10,899,35,"Perry, Emily",,So,6,0
Adelphi Panthers,3,2019,NE10,899,8,"Pollock, Kole",,Jr,22,22
Adelphi Panthers,3,2019,NE10,899,23,"Riportella, Lena",,Sr,21,20
Adelphi Panthers,3,2019,NE10,899,20,"Schweitzer, Kristina",,Fr,11,0
Adelphi Panthers,3,2019,NE10,899,15,"Snyder, Leana",,Sr,1,0
Adelphi Panthers,3,2019,NE10,899,2,"Soto, Nina",,Sr,6,1
Adelphi Panthers,3,2019,NE10,899,28,"Stackpole, Alison",,Jr,21,21
Adelphi Panthers,3,2019,NE10,899,10,"Stanco, Nicki",,Sr,22,22
Adelphi Panthers,3,2019,NE10,899,5,"Testa, Maeve",,So,11,0
Adelphi Panthers,3,2018,NE10,899,6,"Abreu, Chelsea",,Jr,22,0
Adelphi Panthers,3,2018,NE10,899,24,"Borges, Chandley",,Sr,4,1
Adelphi Panthers,3,2018,NE10,899,3,"Broderick, Kailey",,Fr,22,22
Adelphi Panthers,3,2018,NE10,899,20,"Brooks, Kateri",,Sr,11,1
Adelphi Panthers,3,2018,NE10,899,11,"Catalanotti, Alessandra",,Fr,4,0
Adelphi Panthers,3,2018,NE10,899,22,"Delli Pizzi, Maggie",,So,14,4
Adelphi Panthers,3,2018,NE10,899,36,"Epps, Tamar",,Jr,2,0
Adelphi Panthers,3,2018,NE10,899,7,"Ferrara, Christina",,Fr,22,20
Adelphi Panthers,3,2018,NE10,899,19,"Fetherston, Molly",,Fr,8,1
Adelphi Panthers,3,2018,NE10,899,21,"Flavin, Kerry Ann",,So,22,21
Adelphi Panthers,3,2018,NE10,899,12,"Gillespie, Alyssa",,So,22,18
Adelphi Panthers,3,2018,NE10,899,1,"Graziano, Jill",,Sr,19,3
Adelphi Panthers,3,2018,NE10,899,16,"Johnson, Alison",,So,22,22
Adelphi Panthers,3,2018,NE10,899,42,"Keener, Megan",,Fr,6,0
Adelphi Panthers,3,2018,NE10,899,40,"Keogh, Jennifer",,So,4,0
Adelphi Panthers,3,2018,NE10,899,17,"Lemanski, Emma",,Fr,20,17
Adelphi Panthers,3,2018,NE10,899,9,"Lewis, Paige",,So,11,1
Adelphi Panthers,3,2018,NE10,899,35,"Perry, Emily",,Fr,3,0
Adelphi Panthers,3,2018,NE10,899,31,"Peterson, Hailey",,Sr,13,5
Adelphi Panthers,3,2018,NE10,899,14,"Pierce, Beth Ann",,Sr,21,20
Adelphi Panthers,3,2018,NE10,899,8,"Pollock, Kole",,So,22,22
Adelphi Panthers,3,2018,NE10,899,41,"Ressa, Olivia",,So,3,0
Adelphi Panthers,3,2018,NE10,899,23,"Riportella, Lena",,Jr,22,21
Adelphi Panthers,3,2018,NE10,899,13,"Scannell, Michele",,Sr,22,22
Adelphi Panthers,3,2018,NE10,899,25,"Schneider, Allison",,Sr,13,1
Adelphi Panthers,3,2018,NE10,899,15,"Snyder, Leana",,Jr,6,0
Adelphi Panthers,3,2018,NE10,899,23,"Sorahan, Chelsea",,So,0,0
Adelphi Panthers,3,2018,NE10,899,2,"Soto, Nina",,Sr,5,0
Adelphi Panthers,3,2018,NE10,899,28,"Stackpole, Alison",,So,22,0
Adelphi Panthers,3,2018,NE10,899,26,"Stackpole, Kaitlyn",,Sr,22,22
Adelphi Panthers,3,2018,NE10,899,10,"Stanco, Nicki",,Jr,21,18
Adelphi Panthers,3,2018,NE10,899,5,"Testa, Maeve",,Fr,3,0
Adelphi Panthers,3,2018,NE10,899,4,"Weber, Shea",,Jr,8,1
Adelphi Panthers,3,2017,NE10,899,6,"Abreu, Chelsea",,So,21,1
Adelphi Panthers,3,2017,NE10,899,18,"Beier, Kate",,Sr,22,22
Adelphi Panthers,3,2017,NE10,899,24,"Borges, Chandley",,Jr,11,0
Adelphi Panthers,3,2017,NE10,899,20,"Brooks, Kateri",,Jr,12,0
Adelphi Panthers,3,2017,NE10,899,22,"Delli Pizzi, Maggie",,Fr,20,0
Adelphi Panthers,3,2017,NE10,899,36,"Epps, Tamar",,So,4,0
Adelphi Panthers,3,2017,NE10,899,21,"Flavin, Kerry Ann",,Fr,0,0
Adelphi Panthers,3,2017,NE10,899,12,"Gillespie, Alyssa",,Fr,22,4
Adelphi Panthers,3,2017,NE10,899,11,"Graham, Jen",,Sr,22,22
Adelphi Panthers,3,2017,NE10,899,1,"Graziano, Jill",,Sr,13,1
Adelphi Panthers,3,2017,NE10,899,5,"Jahelka, Jacqueline",,Sr,22,22
Adelphi Panthers,3,2017,NE10,899,16,"Johnson, Alison",,Fr,22,22
Adelphi Panthers,3,2017,NE10,899,9,"Lewis, Paige",,Fr,8,0
Adelphi Panthers,3,2017,NE10,899,31,"Peterson, Hailey",,Jr,22,22
Adelphi Panthers,3,2017,NE10,899,14,"Pierce, Beth Ann",,Jr,20,19
Adelphi Panthers,3,2017,NE10,899,8,"Pollock, Kole",,Fr,22,20
Adelphi Panthers,3,2017,NE10,899,13,"Scannell, Michele",,Jr,21,21
Adelphi Panthers,3,2017,NE10,899,25,"Schneider, Allison",,Jr,12,0
Adelphi Panthers,3,2017,NE10,899,15,"Snyder, Leana",,So,7,0
Adelphi Panthers,3,2017,NE10,899,23,"Sorahan, Chelsea",,Fr,0,0
Adelphi Panthers,3,2017,NE10,899,2,"Soto, Nina",,Jr,1,1
Adelphi Panthers,3,2017,NE10,899,26,"Stackpole, Kaitlyn",,Jr,22,22
Adelphi Panthers,3,2017,NE10,899,28,"Stackpole, Alison",,Fr,17,0
Adelphi Panthers,3,2017,NE10,899,10,"Stanco, Nicki",,So,16,0
Adelphi Panthers,3,2017,NE10,899,7,"Weber, Ryley",,Sr,22,21
Adelphi Panthers,3,2017,NE10,899,4,"Weber, Shea",,So,22,22
Adelphi Panthers,3,2017,NE10,899,3,"Zalewski, Casey",,Sr,22,22
Adelphi Panthers,3,2016,NE10,899,6,"Abreu, Chelsea",,Fr,21,0
Adelphi Panthers,3,2016,NE10,899,28,"Aitkens, Rachel",,Sr,22,1
Adelphi Panthers,3,2016,NE10,899,18,"Beier, Kate",,Jr,22,21
Adelphi Panthers,3,2016,NE10,899,24,"Borges, Chandley",,So,11,0
Adelphi Panthers,3,2016,NE10,899,20,"Brooks, Kateri",,So,10,0
Adelphi Panthers,3,2016,NE10,899,27,"Gallo, Gianna",,Sr,22,21
Adelphi Panthers,3,2016,NE10,899,11,"Graham, Jen",,Jr,22,22
Adelphi Panthers,3,2016,NE10,899,1,"Graziano, Jill",,Jr,18,0
Adelphi Panthers,3,2016,NE10,899,36,"Hayes, Taylor",,Sr,22,22
Adelphi Panthers,3,2016,NE10,899,5,"Jahelka, Jacqueline",,Jr,22,22
Adelphi Panthers,3,2016,NE10,899,19,"Keesling, Emily",,Sr,22,22
Adelphi Panthers,3,2016,NE10,899,17,"Langston, Taylor",,Sr,0,0
Adelphi Panthers,3,2016,NE10,899,34,"Malles, Kelsey",,Sr,7,0
Adelphi Panthers,3,2016,NE10,899,22,"Montano, Danielle",,Sr,21,1
Adelphi Panthers,3,2016,NE10,899,12,"O'Brien, Rachel",,Sr,22,22
Adelphi Panthers,3,2016,NE10,899,16,"Osmulski, Kelly",,Sr,17,17
Adelphi Panthers,3,2016,NE10,899,31,"Peterson, Hailey",,So,10,0
Adelphi Panthers,3,2016,NE10,899,14,"Pierce, Beth Ann",,So,22,1
Adelphi Panthers,3,2016,NE10,899,33,"Rosellini, Camille",,Sr,22,22
Adelphi Panthers,3,2016,NE10,899,2,"Salmon, Taylor",,Sr,8,0
Adelphi Panthers,3,2016,NE10,899,13,"Scannell, Michele",,So,22,21
Adelphi Panthers,3,2016,NE10,899,25,"Schneider, Allison",,So,10,0
Adelphi Panthers,3,2016,NE10,899,26,"Stackpole, Kaitlyn",,So,22,22
Adelphi Panthers,3,2016,NE10,899,10,"Stanco, Nicki",,Fr,20,5
Adelphi Panthers,3,2016,NE10,899,7,"Weber, Ryley",,Jr,22,22
Adelphi Panthers,3,2016,NE10,899,3,"Zalewski, Casey",,Jr,15,0
Adelphi Panthers,3,2015,NE10,899,28,"Aitkens, Rachel",,Jr,22,4
Adelphi Panthers,3,2015,NE10,899,14,"Ann, Beth",,N/A,12,0
Adelphi Panthers,3,2015,NE10,899,21,"Badalato, Natalie",,So,6,0
Adelphi Panthers,3,2015,NE10,899,18,"Beier, Kate",,Fr,22,0
Adelphi Panthers,3,2015,NE10,899,24,"Borges, Chandley",,N/A,7,0
Adelphi Panthers,3,2015,NE10,899,23,"Briseno, Gabriela",,N/A,4,0
Adelphi Panthers,3,2015,NE10,899,20,"Brooks, Kateri",,N/A,4,0
Adelphi Panthers,3,2015,NE10,899,15,"Froccaro, Alexa",,Sr,22,22
Adelphi Panthers,3,2015,NE10,899,27,"Gallo, Gianna",,Jr,8,0
Adelphi Panthers,3,2015,NE10,899,23,"Graham, Jen",,So,16,5
Adelphi Panthers,3,2015,NE10,899,1,"Graziano, Jill",,So,14,0
Adelphi Panthers,3,2015,NE10,899,36,"Hayes, Taylor",,Jr,22,21
Adelphi Panthers,3,2015,NE10,899,5,"Jahelka, Jacqueline",,So,22,22
Adelphi Panthers,3,2015,NE10,899,6,"Janelli, Lauren",,Sr,22,22
Adelphi Panthers,3,2015,NE10,899,4,"Jaycox, Danielle",,Sr,22,22
Adelphi Panthers,3,2015,NE10,899,19,"Keesling, Emily",,Jr,22,21
Adelphi Panthers,3,2015,NE10,899,17,"Langston, Taylor",,Jr,13,1
Adelphi Panthers,3,2015,NE10,899,34,"Marran, Stephanie",,N/A,9,1
Adelphi Panthers,3,2015,NE10,899,2,"Mills, Felicia",,Sr,22,22
Adelphi Panthers,3,2015,NE10,899,22,"Montano, Danielle",,Jr,16,0
Adelphi Panthers,3,2015,NE10,899,12,"O'Brien, Rachel",,Jr,22,22
Adelphi Panthers,3,2015,NE10,899,16,"Osmulski, Kelly",,So,20,14
Adelphi Panthers,3,2015,NE10,899,31,"Peterson, Hailey",,N/A,3,0
Adelphi Panthers,3,2015,NE10,899,20,"Richardson, Katy",,Jr,0,0
Adelphi Panthers,3,2015,NE10,899,33,"Rosellini, Camille",,Jr,22,21
Adelphi Panthers,3,2015,NE10,899,13,"Scannell, Michele",,N/A,20,0
Adelphi Panthers,3,2015,NE10,899,25,"Schneider, Allison",,N/A,4,0
Adelphi Panthers,3,2015,NE10,899,8,"Sinacori, Danielle",,N/A,7,0
Adelphi Panthers,3,2015,NE10,899,9,"Sinclair, Kelly",,N/A,6,0
Adelphi Panthers,3,2015,NE10,899,26,"Stackpole, Kaitlyn",D,N/A,22,22
Adelphi Panthers,3,2015,NE10,899,10,"Stoia, Nina",,Jr,0,0
Adelphi Panthers,3,2015,NE10,899,9,"Vath, Kristen",,So,0,0
Adelphi Panthers,3,2015,NE10,899,7,"Weber, Ryley",,So,22,22
Adelphi Panthers,3,2015,NE10,899,3,"Zalewski, Casey",,So,10,0
Adelphi Panthers,3,2014,NE10,899,28,"Aitkens, Rachel",,So,22,0
Adelphi Panthers,3,2014,NE10,899,21,"Badalato, Natalie",,Fr,1,0
Adelphi Panthers,3,2014,NE10,899,18,"Beier, Kate",,N/A,22,0
Adelphi Panthers,3,2014,NE10,899,11,"Brown, Meg",,Sr,22,20
Adelphi Panthers,3,2014,NE10,899,8,"Crimi, Devan",,Sr,22,22
Adelphi Panthers,3,2014,NE10,899,31,"Dempsey, Jordann",,Sr,7,2
Adelphi Panthers,3,2014,NE10,899,15,"Froccaro, Alexa",,Jr,22,22
Adelphi Panthers,3,2014,NE10,899,27,"Gallo, Gianna",,So,21,2
Adelphi Panthers,3,2014,NE10,899,23,"Graham, Jen",,Fr,22,3
Adelphi Panthers,3,2014,NE10,899,1,"Graziano, Jill",,Fr,0,0
Adelphi Panthers,3,2014,NE10,899,36,"Hayes, Taylor",,So,21,20
Adelphi Panthers,3,2014,NE10,899,26,"Hedges, Laura",,Sr,16,1
Adelphi Panthers,3,2014,NE10,899,14,"Jackson, Stefani",,Sr,8,1
Adelphi Panthers,3,2014,NE10,899,5,"Jahelka, Jacqueline",,Fr,22,21
Adelphi Panthers,3,2014,NE10,899,6,"Janelli, Lauren",,Jr,22,21
Adelphi Panthers,3,2014,NE10,899,4,"Jaycox, Danielle",,Jr,22,18
Adelphi Panthers,3,2014,NE10,899,19,"Keesling, Emily",,So,21,0
Adelphi Panthers,3,2014,NE10,899,25,"Lamont, Alaina",,Sr,9,1
Adelphi Panthers,3,2014,NE10,899,17,"Langston, Taylor",,So,6,0
Adelphi Panthers,3,2014,NE10,899,2,"Mills, Felicia",,Jr,22,22
Adelphi Panthers,3,2014,NE10,899,22,"Montano, Danielle",,So,11,0
Adelphi Panthers,3,2014,NE10,899,12,"O'Brien, Rachel",,So,22,22
Adelphi Panthers,3,2014,NE10,899,16,"Osmulski, Kelly",,Fr,13,2
Adelphi Panthers,3,2014,NE10,899,20,"Richardson, Katy",,So,9,0
Adelphi Panthers,3,2014,NE10,899,33,"Rosellini, Camille",,So,22,22
Adelphi Panthers,3,2014,NE10,899,10,"Stoia, Nina",,So,11,0
Adelphi Panthers,3,2014,NE10,899,9,"Vath, Kristen",,Fr,1,0
Adelphi Panthers,3,2014,NE10,899,7,"Weber, Ryley",,Fr,21,20
Adelphi Panthers,3,2014,NE10,899,13,"Williams, Jackie",,Sr,22,22
Adelphi Panthers,3,2014,NE10,899,3,"Zalewski, Casey",,Fr,6,0
Adelphi Panthers,3,2013,NE10,899,28,"Aitkens, Rachel",,Fr,18,6
Adelphi Panthers,3,2013,NE10,899,11,"Brown, Meg",,Sr,2,2
Adelphi Panthers,3,2013,NE10,899,18,"Buczkowski, Joanie",,Sr,5,1
Adelphi Panthers,3,2013,NE10,899,16,"Ciaci, Katelynn",,Sr,20,20
Adelphi Panthers,3,2013,NE10,899,8,"Crimi, Devan",,Jr,21,21
Adelphi Panthers,3,2013,NE10,899,31,"Dempsey, Jordann",,Jr,20,19
Adelphi Panthers,3,2013,NE10,899,15,"Froccaro, Alexa",,So,21,16
Adelphi Panthers,3,2013,NE10,899,27,"Gallo, Gianna",,Fr,15,3
Adelphi Panthers,3,2013,NE10,899,36,"Hayes, Taylor",,Fr,12,0
Adelphi Panthers,3,2013,NE10,899,26,"Hedges, Laura",,Jr,18,0
Adelphi Panthers,3,2013,NE10,899,14,"Jackson, Stefani",,Jr,4,0
Adelphi Panthers,3,2013,NE10,899,6,"Janelli, Lauren",,So,21,21
Adelphi Panthers,3,2013,NE10,899,4,"Jaycox, Danielle",,So,21,21
Adelphi Panthers,3,2013,NE10,899,19,"Keesling, Emily",,Fr,20,1
Adelphi Panthers,3,2013,NE10,899,25,"Lamont, Alaina",,Jr,5,0
Adelphi Panthers,3,2013,NE10,899,17,"Langston, Taylor",,Fr,8,2
Adelphi Panthers,3,2013,NE10,899,3,"Mathewson, Melyssa",,Jr,21,21
Adelphi Panthers,3,2013,NE10,899,2,"Mills, Felicia",,So,21,16
Adelphi Panthers,3,2013,NE10,899,22,"Montano, Danielle",,Fr,9,0
Adelphi Panthers,3,2013,NE10,899,12,"O'Brien, Rachel",,Fr,21,21
Adelphi Panthers,3,2013,NE10,899,7,"Oliveto, Angela",,Jr,2,0
Adelphi Panthers,3,2013,NE10,899,21,"Raab, Roxanne",,Jr,1,0
Adelphi Panthers,3,2013,NE10,899,20,"Richardson, Katy",,Fr,6,0
Adelphi Panthers,3,2013,NE10,899,33,"Rosellini, Camille",,Fr,21,21
Adelphi Panthers,3,2013,NE10,899,24,"Sangiorgio, Sara",,Sr,21,20
Adelphi Panthers,3,2013,NE10,899,9,"Sauvageau, Cassidy",,Fr,2,0
Adelphi Panthers,3,2013,NE10,899,10,"Stoia, Nina",,Fr,6,0
Adelphi Panthers,3,2013,NE10,899,13,"Williams, Jackie",,Jr,21,20
Adelphi Panthers,3,2012,NE10,899,25,"Acker, Courtney",,Sr,19,19
Adelphi Panthers,3,2012,NE10,899,11,"Brown, Meg",,Jr,19,18
Adelphi Panthers,3,2012,NE10,899,18,"Buczkowski, Joanie",,Jr,10,0
Adelphi Panthers,3,2012,NE10,899,10,"Burke, Arielle",,Sr,13,2
Adelphi Panthers,3,2012,NE10,899,27,"Carey, Lauren",,Sr,4,1
Adelphi Panthers,3,2012,NE10,899,23,"Ceraso, Michelle",,Sr,16,3
Adelphi Panthers,3,2012,NE10,899,16,"Ciaci, Katelynn",,Jr,0,0
Adelphi Panthers,3,2012,NE10,899,5,"Conrad, Kristie",,Fr,8,0
Adelphi Panthers,3,2012,NE10,899,8,"Crimi, Devan",,So,19,19
Adelphi Panthers,3,2012,NE10,899,31,"Dempsey, Jordann",,So,19,19
Adelphi Panthers,3,2012,NE10,899,19,"Devito, Erica",,Sr,19,19
Adelphi Panthers,3,2012,NE10,899,15,"Froccaro, Alexa",,Fr,19,9
Adelphi Panthers,3,2012,NE10,899,28,"Gangarossa, Tara",,Sr,19,18
Adelphi Panthers,3,2012,NE10,899,26,"Hedges, Laura",,So,19,15
Adelphi Panthers,3,2012,NE10,899,14,"Jackson, Stefani",,So,0,0
Adelphi Panthers,3,2012,NE10,899,6,"Janelli, Lauren",,Fr,18,17
Adelphi Panthers,3,2012,NE10,899,4,"Jaycox, Danielle",,Fr,19,2
Adelphi Panthers,3,2012,NE10,899,1,"Lamont, Alaina",,So,9,0
Adelphi Panthers,3,2012,NE10,899,3,"Mathewson, Melyssa",,So,8,0
Adelphi Panthers,3,2012,NE10,899,2,"Mills, Felicia",,Fr,17,3
Adelphi Panthers,3,2012,NE10,899,12,"Mills, Marissa",,Sr,19,19
Adelphi Panthers,3,2012,NE10,899,7,"Oliveto, Angela",,So,9,1
Adelphi Panthers,3,2012,NE10,899,36,"Rojas, Jennifer",,So,8,0
Adelphi Panthers,3,2012,NE10,899,24,"Sangiorgio, Sara",,Jr,19,17
Adelphi Panthers,3,2012,NE10,899,22,"Staudt, Alison",,Sr,11,8
